vehicle,time,event,px,py,pz,speed,desiredSpeed,maxSpeed,lane,pathId,intersectionId,distTravelled,pathLength,pathPct,decision,probability,motionState,signalState,maneuverState,isBlocked,isStuck,isInQueue,routeTrace
Car_2(Clone)_4356,22.66,FRAME,-5.25,0.02,-278.54,15.74,15.95,16.98,Lane_way s_4,Path_way s_4,way s,61.45,316.79,0.194,,,Cruising,Approaching,LaneChangeLeft,0,0,0,START>LC:Lane_way s_4
MiniBus_Ambulance(Clone)_2928,22.66,FRAME,-1.75,0.00,-314.55,9.64,9.72,9.72,Lane_way s_3,Path_way s_3,way s,25.44,316.79,0.080,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_8646,22.66,FRAME,1.75,0.01,335.93,6.01,13.11,15.06,Lane_way n_2,Path_way n_2,way n,4.06,316.79,0.013,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_2269,22.66,STATE_MOTION,,,,,,,,Cruising,,,,,,,,,,,,,START
Car_4(Clone)_1430,22.67,FRAME,-92.71,-0.03,8.75,13.86,13.93,15.72,Lane_way w_5,Path_way w_5,way w,247.28,316.79,0.781,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_5
Car_9(Clone)_5828,22.67,FRAME,1.75,0.01,227.02,13.46,13.53,13.53,Lane_way n_2,Path_way n_2,way n,112.97,316.79,0.357,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_6(Clone)_8350,22.67,COLLISION_RISK,,,,,,,,MiniBus_Ambulance(Clone)_4009,rear_left,,,,dist=22.1 closing=5.8,,,,,,,,START
MiniBus_Ambulance(Clone)_4009,22.67,FRAME,-317.25,0.00,1.94,13.25,16.49,17.89,Lane_way w_3,Path_way w_3,way w,22.74,316.79,0.072,,,Cruising,Approaching,LaneChangeLeft,0,0,0,START>LC:Lane_way w_3
Car_9(Clone)_2269,22.67,STATE_MOTION,,,,,,,,Idle,,,,,,,,,,,,,START
Car_7(Clone)_4862,22.69,FRAME,81.83,0.00,-1.75,12.86,12.92,12.92,Lane_way e_2,Path_way e_2,way e,258.16,316.79,0.815,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,22.69,FRAME,112.09,-0.03,-5.25,13.48,13.54,14.20,Lane_way e_1,Path_way e_1,way e,227.90,316.79,0.719,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_1
Car_4(Clone)_1552,22.69,FRAME,-123.41,-0.03,5.25,14.50,14.57,17.02,Lane_way w_4,Path_way w_4,way w,216.58,316.79,0.684,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_4
Jeep_2(Clone)_5775,22.69,FRAME,-5.25,0.01,-160.52,14.24,14.33,15.64,Lane_way s_4,Path_way s_4,way s,179.47,316.79,0.567,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
Car_2(Clone)_2008,22.69,FRAME,291.30,0.02,-8.75,10.45,12.33,12.33,Lane_way e_0,Path_way e_0,way e,48.69,316.79,0.154,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_2269,22.69,STATE_MOTION,,,,,,,,Cruising,,,,,,,,,,,,,START
Car_7(Clone)_3775,22.71,FRAME,5.25,0.00,100.68,12.25,12.30,12.30,Lane_way n_1,Path_way n_1,way n,239.31,316.79,0.755,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_9622,22.71,FRAME,158.24,0.02,-8.75,11.96,12.02,12.02,Lane_way e_0,Path_way e_0,way e,181.75,316.79,0.574,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_8(Clone)_1941,22.71,FRAME,148.09,0.02,-1.75,16.10,16.19,19.44,Lane_way e_2,Path_way e_2,way e,191.90,316.79,0.606,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_2
Taxi(Clone)_7712,22.71,FRAME,205.80,0.01,-8.75,12.72,12.78,12.93,Lane_way e_0,Path_way e_0,way e,134.19,316.79,0.424,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8025,22.71,FRAME,273.63,-0.03,-8.75,8.49,8.51,8.51,Lane_way e_0,Path_way e_0,way e,66.36,316.79,0.209,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_4356,22.71,STATE_MANEUVER,,,,,,,,LaneKeeping,,,,,,,,,,,,,START>LC:Lane_way s_4
Car_3(Clone)_8018,22.71,FRAME,5.25,-0.01,323.99,9.05,9.45,9.45,Lane_way n_1,Path_way n_1,way n,16.00,316.79,0.051,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_4302,22.71,FRAME,-1.75,0.02,-339.45,1.78,12.17,12.17,Lane_way s_3,Path_way s_3,way s,0.54,316.79,0.002,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,22.74,FRAME,1.75,0.00,93.70,14.84,14.92,15.28,Lane_way n_2,Path_way n_2,way n,246.29,316.79,0.777,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way n_2
Car_3(Clone)_1086,22.74,FRAME,-183.55,-0.01,5.25,13.29,13.35,14.66,Lane_way w_4,Path_way w_4,way w,156.44,316.79,0.494,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_4
Car_6(Clone)_8350,22.74,COLLISION_RISK,,,,,,,,MiniBus_Ambulance(Clone)_4009,rear_left,,,,dist=21.8 closing=6.0,,,,,,,,START
Car_6(Clone)_8350,22.74,FRAME,-294.93,0.02,5.25,7.43,7.45,7.45,Lane_way w_4,Path_way w_4,way w,45.06,316.79,0.142,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_2269,22.74,FRAME,-8.75,0.02,-339.94,0.30,11.65,11.65,Lane_way s_5,Path_way s_5,way s,0.05,316.79,0.000,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9985,22.75,FRAME,-5.25,0.01,-98.96,12.79,12.88,15.34,Lane_way s_4,Path_way s_4,way s,241.03,316.79,0.761,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
Car_7(Clone)_9820,22.75,FRAME,-5.25,0.00,-118.23,12.67,15.82,19.44,Lane_way s_4,Path_way s_4,way s,221.76,316.79,0.700,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
Police_2(Clone)_7766,22.75,FRAME,261.51,0.00,-5.25,9.95,9.99,9.99,Lane_way e_1,Path_way e_1,way e,78.48,316.79,0.248,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_2333,22.75,FRAME,285.22,0.00,-1.76,12.23,12.29,12.29,Lane_way e_2,Path_way e_2,way e,54.77,316.79,0.173,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way e_2
Police_2(Clone)_9688,22.75,FRAME,-5.25,0.00,-326.23,12.00,12.78,13.80,Lane_way s_4,Path_way s_4,way s,13.76,316.79,0.043,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_3172,22.78,DESTINATION_ASSIGNED,,,,,,,,Node A,End,,,,pos=(0, 0, 340),,,,,,,,L:Lane_way e_2
MiniBus_Ambulance(Clone)_3172,22.78,SPAWN,,,,,,,,,,,,,,,,,,,,,START
Car_9(Clone)_7049,22.78,FRAME,-8.75,0.01,-148.90,10.96,11.00,11.00,Lane_way s_5,Path_way s_5,way s,191.09,316.79,0.603,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_5
Car_1(Clone)_2187,22.78,FRAME,-339.99,-0.27,1.75,0.00,13.12,14.48,Lane_way w_3,Path_way w_3,way w,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Car_1(Clone)_4817,22.78,FRAME,8.75,-0.27,339.99,0.00,13.52,15.83,Lane_way n_0,Path_way n_0,way n,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_3623,22.78,FRAME,5.25,0.01,280.08,8.46,8.49,8.49,Lane_way n_1,Path_way n_1,way n,59.91,316.79,0.189,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_4356,22.78,FRAME,-5.25,0.02,-276.65,15.76,15.95,16.98,Lane_way s_4,Path_way s_4,way s,63.34,316.79,0.200,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
MiniBus_Ambulance(Clone)_2928,22.78,FRAME,-1.75,0.00,-313.39,9.65,9.72,9.72,Lane_way s_3,Path_way s_3,way s,26.60,316.79,0.084,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_8646,22.78,FRAME,1.75,0.01,335.17,6.57,13.11,15.06,Lane_way n_2,Path_way n_2,way n,4.82,316.79,0.015,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_3172,22.78,STATE_SIGNAL,,,,,,,,Approaching,,,,,,,,,,,,,START
Car_4(Clone)_1430,22.79,FRAME,-91.04,-0.03,8.75,13.86,13.93,15.72,Lane_way w_5,Path_way w_5,way w,248.95,316.79,0.786,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_5
Car_9(Clone)_5828,22.79,FRAME,1.75,0.01,225.40,13.46,13.53,13.53,Lane_way n_2,Path_way n_2,way n,114.59,316.79,0.362,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_6(Clone)_8350,22.79,COLLISION_RISK,,,,,,,,MiniBus_Ambulance(Clone)_4009,rear_left,,,,dist=21.4 closing=6.1,,,,,,,,START
MiniBus_Ambulance(Clone)_4009,22.79,FRAME,-315.64,0.00,1.90,13.56,16.49,17.89,Lane_way w_3,Path_way w_3,way w,24.35,316.79,0.077,,,Cruising,Approaching,LaneChangeLeft,0,0,0,START>LC:Lane_way w_3
Car_7(Clone)_4862,22.82,FRAME,80.29,0.00,-1.75,12.86,12.92,12.92,Lane_way e_2,Path_way e_2,way e,259.70,316.79,0.820,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,22.82,FRAME,110.47,-0.03,-5.25,13.48,13.54,14.20,Lane_way e_1,Path_way e_1,way e,229.52,316.79,0.725,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_1
Car_4(Clone)_1552,22.82,FRAME,-121.67,-0.03,5.25,14.50,14.57,17.02,Lane_way w_4,Path_way w_4,way w,218.32,316.79,0.689,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_4
Jeep_2(Clone)_5775,22.82,FRAME,-5.25,0.01,-158.81,14.25,14.33,15.64,Lane_way s_4,Path_way s_4,way s,181.18,316.79,0.572,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
Car_2(Clone)_2008,22.82,FRAME,290.03,0.02,-8.75,10.69,12.33,12.33,Lane_way e_0,Path_way e_0,way e,49.96,316.79,0.158,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_3775,22.83,FRAME,5.25,0.00,99.21,12.25,12.30,12.30,Lane_way n_1,Path_way n_1,way n,240.78,316.79,0.760,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_9820,22.83,STATE_MOTION,,,,,,,,Braking,,,,,,,,,,,,,START>LC:Lane_way s_4
Car_2(Clone)_9622,22.83,FRAME,156.81,0.02,-8.75,11.96,12.02,12.02,Lane_way e_0,Path_way e_0,way e,183.18,316.79,0.578,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_8(Clone)_1941,22.83,FRAME,146.16,0.02,-1.75,16.10,16.19,19.44,Lane_way e_2,Path_way e_2,way e,193.83,316.79,0.612,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_2
Taxi(Clone)_7712,22.83,FRAME,204.27,0.01,-8.75,12.72,12.78,12.93,Lane_way e_0,Path_way e_0,way e,135.72,316.79,0.428,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8025,22.83,FRAME,272.61,-0.03,-8.75,8.49,8.51,8.51,Lane_way e_0,Path_way e_0,way e,67.38,316.79,0.213,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_3(Clone)_8018,22.83,FRAME,5.25,-0.01,322.90,9.13,9.45,9.45,Lane_way n_1,Path_way n_1,way n,17.09,316.79,0.054,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_4302,22.83,FRAME,-1.75,0.02,-339.20,2.30,12.17,12.17,Lane_way s_3,Path_way s_3,way s,0.79,316.79,0.003,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,22.85,FRAME,1.75,0.00,91.92,14.84,14.92,15.28,Lane_way n_2,Path_way n_2,way n,248.07,316.79,0.783,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way n_2
Car_3(Clone)_1086,22.85,FRAME,-181.95,-0.01,5.25,13.29,13.35,14.66,Lane_way w_4,Path_way w_4,way w,158.04,316.79,0.499,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_4
Car_6(Clone)_8350,22.85,COLLISION_RISK,,,,,,,,MiniBus_Ambulance(Clone)_4009,rear_left,,,,dist=21.0 closing=6.3,,,,,,,,START
Car_6(Clone)_8350,22.85,FRAME,-294.04,0.02,5.25,7.43,7.45,7.45,Lane_way w_4,Path_way w_4,way w,45.95,316.79,0.145,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_2269,22.85,FRAME,-8.75,0.02,-339.90,0.47,11.65,11.65,Lane_way s_5,Path_way s_5,way s,0.09,316.79,0.000,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9985,22.87,FRAME,-5.25,0.01,-97.43,12.80,12.88,15.34,Lane_way s_4,Path_way s_4,way s,242.57,316.79,0.766,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
Car_7(Clone)_9820,22.87,FRAME,-5.25,0.00,-116.69,12.92,15.46,19.44,Lane_way s_4,Path_way s_4,way s,223.30,316.79,0.705,,,Braking,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
Police_2(Clone)_7766,22.87,FRAME,260.32,0.00,-5.25,9.95,9.99,9.99,Lane_way e_1,Path_way e_1,way e,79.67,316.79,0.252,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_2333,22.87,FRAME,283.75,0.00,-1.76,12.23,12.29,12.29,Lane_way e_2,Path_way e_2,way e,56.24,316.79,0.178,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way e_2
Police_2(Clone)_9688,22.87,FRAME,-5.25,0.00,-324.78,12.23,12.78,13.80,Lane_way s_4,Path_way s_4,way s,15.21,316.79,0.048,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_3172,22.87,FRAME,339.99,0.00,-1.75,0.01,15.82,18.21,Lane_way e_2,Path_way e_2,way e,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_7049,22.90,FRAME,-8.75,0.01,-147.58,10.96,11.00,11.00,Lane_way s_5,Path_way s_5,way s,192.41,316.79,0.607,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_5
Car_1(Clone)_2187,22.90,FRAME,-339.99,-0.27,1.75,0.00,13.12,14.48,Lane_way w_3,Path_way w_3,way w,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Car_1(Clone)_4817,22.90,FRAME,8.75,-0.27,339.99,0.00,13.52,15.83,Lane_way n_0,Path_way n_0,way n,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_3623,22.90,FRAME,5.25,0.01,279.06,8.46,8.49,8.49,Lane_way n_1,Path_way n_1,way n,60.93,316.79,0.192,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_4356,22.90,FRAME,-5.25,0.02,-274.76,15.77,15.95,16.98,Lane_way s_4,Path_way s_4,way s,65.23,316.79,0.206,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
MiniBus_Ambulance(Clone)_2928,22.90,FRAME,-1.75,0.00,-312.23,9.66,9.72,9.72,Lane_way s_3,Path_way s_3,way s,27.76,316.79,0.088,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_8646,22.90,FRAME,1.75,0.01,334.34,7.12,13.11,15.06,Lane_way n_2,Path_way n_2,way n,5.65,316.79,0.018,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1430,22.91,FRAME,-89.38,-0.03,8.75,13.86,13.93,15.72,Lane_way w_5,Path_way w_5,way w,250.61,316.79,0.791,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_5
Car_7(Clone)_9820,22.91,STATE_MOTION,,,,,,,,Cruising,,,,,,,,,,,,,START>LC:Lane_way s_4
Car_9(Clone)_5828,22.91,FRAME,1.75,0.01,223.79,13.46,13.53,13.53,Lane_way n_2,Path_way n_2,way n,116.20,316.79,0.367,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_6(Clone)_8350,22.91,COLLISION_RISK,,,,,,,,MiniBus_Ambulance(Clone)_4009,rear_left,,,,dist=20.7 closing=6.4,,,,,,,,START
MiniBus_Ambulance(Clone)_4009,22.91,FRAME,-313.99,0.00,1.88,13.86,16.49,17.89,Lane_way w_3,Path_way w_3,way w,26.00,316.79,0.082,,,Cruising,Approaching,LaneChangeLeft,0,0,0,START>LC:Lane_way w_3
Car_7(Clone)_4862,22.94,FRAME,78.74,0.00,-1.75,12.86,12.92,12.92,Lane_way e_2,Path_way e_2,way e,261.25,316.79,0.825,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,22.94,FRAME,108.85,-0.03,-5.25,13.48,13.54,14.20,Lane_way e_1,Path_way e_1,way e,231.14,316.79,0.730,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_1
Car_4(Clone)_1552,22.94,FRAME,-119.93,-0.03,5.25,14.50,14.57,17.02,Lane_way w_4,Path_way w_4,way w,220.06,316.79,0.695,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_4
Jeep_2(Clone)_5775,22.94,FRAME,-5.25,0.01,-157.10,14.25,14.33,15.64,Lane_way s_4,Path_way s_4,way s,182.89,316.79,0.577,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
Car_2(Clone)_2008,22.94,FRAME,288.73,0.02,-8.75,10.94,12.33,12.33,Lane_way e_0,Path_way e_0,way e,51.26,316.79,0.162,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_3775,22.95,FRAME,5.25,0.00,97.74,12.25,12.30,12.30,Lane_way n_1,Path_way n_1,way n,242.25,316.79,0.765,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_9622,22.95,FRAME,155.37,0.02,-8.75,11.96,12.02,12.02,Lane_way e_0,Path_way e_0,way e,184.62,316.79,0.583,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_8(Clone)_1941,22.95,FRAME,144.23,0.02,-1.75,16.10,16.19,19.44,Lane_way e_2,Path_way e_2,way e,195.76,316.79,0.618,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_2
Taxi(Clone)_7712,22.95,FRAME,202.75,0.01,-8.75,12.72,12.78,12.93,Lane_way e_0,Path_way e_0,way e,137.24,316.79,0.433,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8025,22.95,FRAME,271.59,-0.03,-8.75,8.49,8.51,8.51,Lane_way e_0,Path_way e_0,way e,68.40,316.79,0.216,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_3(Clone)_8018,22.95,FRAME,5.25,-0.01,321.80,9.19,9.45,9.45,Lane_way n_1,Path_way n_1,way n,18.19,316.79,0.057,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_4302,22.95,FRAME,-1.75,0.02,-338.88,2.88,12.17,12.17,Lane_way s_3,Path_way s_3,way s,1.11,316.79,0.004,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,22.98,FRAME,1.75,0.00,90.14,14.84,14.92,15.28,Lane_way n_2,Path_way n_2,way n,249.85,316.79,0.789,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way n_2
Car_3(Clone)_1086,22.98,FRAME,-180.36,-0.01,5.25,13.29,13.35,14.66,Lane_way w_4,Path_way w_4,way w,159.63,316.79,0.504,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_4
Car_6(Clone)_8350,22.98,COLLISION_RISK,,,,,,,,MiniBus_Ambulance(Clone)_4009,rear_left,,,,dist=20.3 closing=6.6,,,,,,,,START
Car_6(Clone)_8350,22.98,FRAME,-293.15,0.02,5.25,7.43,7.45,7.45,Lane_way w_4,Path_way w_4,way w,46.84,316.79,0.148,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_2269,22.98,FRAME,-8.75,0.02,-339.82,0.72,11.65,11.65,Lane_way s_5,Path_way s_5,way s,0.17,316.79,0.001,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9985,22.99,FRAME,-5.25,0.01,-95.89,12.80,12.88,15.34,Lane_way s_4,Path_way s_4,way s,244.10,316.79,0.771,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
Car_7(Clone)_9820,22.99,FRAME,-5.25,-0.01,-115.17,12.52,15.82,19.44,Lane_way s_4,Path_way s_4,way s,224.82,316.79,0.710,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
Police_2(Clone)_7766,22.99,FRAME,259.12,0.00,-5.25,9.95,9.99,9.99,Lane_way e_1,Path_way e_1,way e,80.87,316.79,0.255,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_2333,22.99,FRAME,282.28,0.00,-1.76,12.23,12.29,12.29,Lane_way e_2,Path_way e_2,way e,57.71,316.79,0.182,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way e_2
Police_2(Clone)_9688,22.99,FRAME,-5.25,0.00,-323.30,12.39,12.78,13.80,Lane_way s_4,Path_way s_4,way s,16.69,316.79,0.053,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_3172,22.99,FRAME,339.99,0.00,-1.75,0.04,15.82,18.21,Lane_way e_2,Path_way e_2,way e,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_7049,23.02,FRAME,-8.75,0.01,-146.27,10.96,11.00,11.00,Lane_way s_5,Path_way s_5,way s,193.72,316.79,0.612,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_5
Car_1(Clone)_2187,23.02,FRAME,-339.99,-0.27,1.75,0.00,13.12,14.48,Lane_way w_3,Path_way w_3,way w,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Car_1(Clone)_4817,23.02,FRAME,8.75,-0.27,339.99,0.00,13.52,15.83,Lane_way n_0,Path_way n_0,way n,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_3623,23.02,FRAME,5.25,0.01,278.05,8.46,8.49,8.49,Lane_way n_1,Path_way n_1,way n,61.94,316.79,0.196,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_4356,23.02,FRAME,-5.25,0.02,-272.86,15.79,15.95,16.98,Lane_way s_4,Path_way s_4,way s,67.13,316.79,0.212,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
MiniBus_Ambulance(Clone)_2928,23.02,COLLISION_RISK,,,,,,,,Police_2(Clone)_9688,rear_right,,,,dist=12.5 closing=2.8,,,,,,,,START
MiniBus_Ambulance(Clone)_2928,23.02,FRAME,-1.75,0.00,-311.07,9.66,9.72,9.72,Lane_way s_3,Path_way s_3,way s,28.92,316.79,0.091,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_8646,23.02,FRAME,1.75,0.01,333.45,7.65,13.11,15.06,Lane_way n_2,Path_way n_2,way n,6.54,316.79,0.021,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1430,23.03,FRAME,-87.72,-0.03,8.75,13.86,13.93,15.72,Lane_way w_5,Path_way w_5,way w,252.27,316.79,0.796,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_5
Car_9(Clone)_5828,23.03,FRAME,1.75,0.01,222.17,13.46,13.53,13.53,Lane_way n_2,Path_way n_2,way n,117.82,316.79,0.372,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_6(Clone)_8350,23.03,COLLISION_RISK,,,,,,,,MiniBus_Ambulance(Clone)_4009,rear_left,,,,dist=19.9 closing=6.7,,,,,,,,START
MiniBus_Ambulance(Clone)_4009,23.03,FRAME,-312.30,0.00,1.85,14.13,16.49,17.89,Lane_way w_3,Path_way w_3,way w,27.69,316.79,0.087,,,Cruising,Approaching,LaneChangeLeft,0,0,0,START>LC:Lane_way w_3
Car_7(Clone)_4862,23.06,FRAME,77.20,0.00,-1.75,12.86,12.92,12.92,Lane_way e_2,Path_way e_2,way e,262.79,316.79,0.830,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,23.06,FRAME,107.24,-0.03,-5.25,13.48,13.54,14.20,Lane_way e_1,Path_way e_1,way e,232.75,316.79,0.735,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_1
Car_4(Clone)_1552,23.06,FRAME,-118.19,-0.03,5.25,14.50,14.57,17.02,Lane_way w_4,Path_way w_4,way w,221.80,316.79,0.700,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_4
Jeep_2(Clone)_5775,23.06,FRAME,-5.25,0.01,-155.39,14.25,14.33,15.64,Lane_way s_4,Path_way s_4,way s,184.60,316.79,0.583,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
Car_2(Clone)_2008,23.06,STATE_MOTION,,,,,,,,Braking,,,,,,,,,,,,,START
Car_2(Clone)_2008,23.06,FRAME,287.40,0.02,-8.75,11.16,12.16,12.33,Lane_way e_0,Path_way e_0,way e,52.59,316.79,0.166,,,Braking,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_3775,23.07,FRAME,5.25,0.00,96.27,12.25,12.30,12.30,Lane_way n_1,Path_way n_1,way n,243.72,316.79,0.769,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_9622,23.07,FRAME,153.94,0.02,-8.75,11.96,12.02,12.02,Lane_way e_0,Path_way e_0,way e,186.05,316.79,0.587,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_8(Clone)_1941,23.07,FRAME,142.30,0.02,-1.75,16.10,16.19,19.44,Lane_way e_2,Path_way e_2,way e,197.69,316.79,0.624,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_2
Taxi(Clone)_7712,23.07,FRAME,201.22,0.01,-8.75,12.72,12.78,12.93,Lane_way e_0,Path_way e_0,way e,138.77,316.79,0.438,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8025,23.07,FRAME,270.57,-0.03,-8.75,8.49,8.51,8.51,Lane_way e_0,Path_way e_0,way e,69.42,316.79,0.219,,,Cruising,Approaching,LaneKeeping,0,0,0,START
